date,Taliban,Al Qaeda,Lower Manhattan Development Corp.,Anthrax,Airport Security,Osama Bin Laden,NYC Mayors - Giuliani and Bloomberg,NY Fire Department,Military Tribunals,Northern Alliance,Saudi Arabia,United Nations,Insurance Losses,Zacarias Moussaoui,John Ashcroft - Justice Department,Iraq - Saddam Hussein,Nuclear Energy and Weapons,Red Cross,CIA - Intelligence,Immigration,Kurdistan - Ansar al-Islam,Jihadist Groups,Guantanamo Bay,Air Force,NATO,Children and Families,Colin Powell,NY Police Department,American Military Forces,Humanitarian Aid,Abu Sayyaf,Victim Compensation Fund,Lower Manhattan Grants,Border Crossings,Airline Industry,Daniel Pearl and Omar Sheikh,TV News Coverage,FEMA,John Walker Lindh,Amiri Baraka,Richard Reid,Smallpox Vaccine,Muhammad Omar,Medical Examiners Office,Al Jazeera,Cantor Fitzgerald,Tony Blair,Donald Rumsfeld,Tora Bora,Marines,Charitable Funds,Human Rights Watch,Pervez Musharraf,Ground Zero Site,American Flags,Embassy Bombings,Historical American Wars,Hamid Karzai,George W Bush White House,Larry Silverstein,Memorials,Department of Homeland Security,Daniel Libeskind,Civil Liberties,World Trade Center,Afghanistan,Robert Mueller III - FBI Director,John Walker Lindh,Weapons of Mass Destruction,US Coast Guard,The Hamburg Terrorist Cell,The September 11 Attacks,Port Authority,Raymond Kelly - NYPD Commissioner,Persecution of Muslim People
2002-03-05,0.0025795356835769563,0.012467755803955288,0.018056749785038694,0.010748065348237317,0.026225279449699053,0.020206362854686157,0.029664660361134996,0.026225279449699053,0.0060189165950128975,0.0025795356835769563,0.013327601031814273,0.030524505588993982,0.01633705932932072,0.019776440240756664,0.018486672398968184,0.014187446259673258,0.014617368873602751,0.009888220120378332,0.018056749785038694,0.03353396388650043,0.0,0.05760963026655202,0.04729148753224419,0.03353396388650043,0.004299226139294927,0.049441100601891656,0.03998280309544282,0.06362854686156492,0.088134135855546,0.021496130696474634,0.019776440240756664,0.049441100601891656,0.07824591573516768,0.024935511607910577,0.07566638005159071,0.02407566638005159,0.04729148753224419,0.049441100601891656,0.029234737747205503,0.004299226139294927,0.015477214101461736,0.018916595012897677,0.02063628546861565,0.052450558899398106,0.012467755803955288,0.02708512467755804,0.02880481513327601,0.05760963026655202,0.05073086844368014,0.02536543422184007,0.04987102321582115,0.026225279449699053,0.03998280309544282,0.08340498710232158,0.0352536543422184,0.02106620808254514,0.1582115219260533,0.040842648323301804,0.12682717110920033,0.031384350816852966,0.03912295786758384,0.06964746345657781,0.09458297506448839,0.030954428202923472,0.22312983662940672,0.07867583834909717,0.03654342218400688,0.014617368873602751,0.026225279449699053,0.02407566638005159,0.02106620808254514,0.17368873602751506,0.018486672398968184,0.0412725709372313,0.033963886500429925
2002-04-05,0.0014563106796116505,0.013592233009708738,0.02330097087378641,0.009223300970873786,0.02087378640776699,0.018932038834951457,0.029611650485436892,0.02330097087378641,0.0048543689320388345,0.0014563106796116505,0.011650485436893204,0.03155339805825243,0.013592233009708738,0.021844660194174758,0.015533980582524271,0.015533980582524271,0.017475728155339806,0.010194174757281554,0.027184466019417475,0.03495145631067961,0.0,0.053883495145631066,0.035922330097087375,0.03349514563106796,0.006310679611650485,0.05145631067961165,0.03932038834951456,0.06067961165048544,0.09611650485436893,0.02087378640776699,0.01650485436893204,0.04854368932038835,0.07427184466019418,0.027184466019417475,0.06941747572815533,0.029611650485436892,0.053883495145631066,0.051941747572815535,0.02912621359223301,0.003883495145631068,0.010194174757281554,0.018932038834951457,0.014563106796116505,0.0470873786407767,0.01262135922330097,0.02669902912621359,0.03300970873786408,0.062135922330097085,0.05533980582524272,0.02330097087378641,0.05,0.02475728155339806,0.04514563106796116,0.08786407766990291,0.037864077669902914,0.021844660194174758,0.16553398058252428,0.030097087378640777,0.14757281553398058,0.02766990291262136,0.043689320388349516,0.06310679611650485,0.09563106796116505,0.032524271844660196,0.2145631067961165,0.06941747572815533,0.05436893203883495,0.015533980582524271,0.030097087378640777,0.02475728155339806,0.02087378640776699,0.1558252427184466,0.02087378640776699,0.03640776699029126,0.03155339805825243
2002-05-05,0.0,0.014652014652014652,0.026687598116169546,0.007849293563579277,0.015698587127158554,0.013605442176870748,0.026164311878597593,0.024594453165881738,0.004186289900575615,0.0015698587127158557,0.012558869701726845,0.029304029304029304,0.012558869701726845,0.02564102564102564,0.018315018315018316,0.013082155939298797,0.017791732077446363,0.006802721088435374,0.046049188906331764,0.03767660910518053,0.0,0.04709576138147567,0.032443746729461015,0.03087388801674516,0.006279434850863423,0.06279434850863422,0.03506017791732077,0.05860805860805861,0.09209837781266353,0.02040816326530612,0.015175300889586603,0.04709576138147567,0.07378335949764521,0.035583464154892726,0.06279434850863422,0.023547880690737835,0.05180533751962323,0.05128205128205128,0.03192046049188906,0.004186289900575615,0.01098901098901099,0.02040816326530612,0.009942438513867086,0.032443746729461015,0.01098901098901099,0.03087388801674516,0.03453689167974882,0.0565149136577708,0.05442176870748299,0.02040816326530612,0.04552590266875981,0.02878074306645735,0.05023547880690738,0.09314495028780743,0.029304029304029304,0.026164311878597593,0.16692830978545264,0.02511773940345369,0.1564625850340136,0.027210884353741496,0.04814233385661957,0.06750392464678179,0.10884353741496598,0.03610675039246468,0.19937205651491366,0.06541077969649398,0.06698063840920984,0.014652014652014652,0.026164311878597593,0.03087388801674516,0.027210884353741496,0.15332286760858188,0.01988487702773417,0.035583464154892726,0.03192046049188906
2002-06-05,0.0,0.015249266862170088,0.029912023460410556,0.005865102639296188,0.017595307917888565,0.015249266862170088,0.026979472140762465,0.025806451612903226,0.002932551319648094,0.0005865102639296188,0.008211143695014663,0.02287390029325513,0.012316715542521995,0.03636363636363636,0.015835777126099706,0.00997067448680352,0.015835777126099706,0.0064516129032258064,0.05161290322580645,0.03988269794721408,0.0,0.04985337243401759,0.0281524926686217,0.0281524926686217,0.005865102639296188,0.06920821114369502,0.03460410557184751,0.05923753665689149,0.07331378299120235,0.021700879765395895,0.013489736070381233,0.04926686217008798,0.06979472140762463,0.026979472140762465,0.05923753665689149,0.02463343108504399,0.05219941348973607,0.05043988269794721,0.04398826979472141,0.00469208211143695,0.008797653958944282,0.017008797653958945,0.0064516129032258064,0.03284457478005865,0.011730205278592375,0.03167155425219941,0.03284457478005865,0.05102639296187683,0.04222873900293255,0.01466275659824047,0.04046920821114369,0.02463343108504399,0.05161290322580645,0.09149560117302052,0.03401759530791789,0.02756598240469208,0.1683284457478006,0.025219941348973606,0.1624633431085044,0.030498533724340176,0.04574780058651026,0.08328445747800586,0.1126099706744868,0.04340175953079179,0.19296187683284458,0.05278592375366569,0.0780058651026393,0.0187683284457478,0.022287390029325515,0.02932551319648094,0.03812316715542522,0.15190615835777127,0.029912023460410556,0.03636363636363636,0.03460410557184751
2002-07-06,0.0,0.012507444907683145,0.03513996426444312,0.0029779630732578916,0.016676593210244194,0.011316259678379988,0.02561048243001787,0.02501488981536629,0.001786777843954735,0.0011911852293031567,0.011911852293031567,0.022632519356759976,0.011316259678379988,0.04228707564026206,0.01786777843954735,0.01429422275163788,0.015485407980941036,0.007742703990470518,0.05598570577724836,0.03633114949374628,0.0005955926146515784,0.05062537224538416,0.023823704586063133,0.024419297200714712,0.005360333531864205,0.06789755807027993,0.026206075044669448,0.057772483621203095,0.06432400238237046,0.01786777843954735,0.01012507444907683,0.04705181655747469,0.07206670637284097,0.02858844550327576,0.05955926146515783,0.024419297200714712,0.05539011316259678,0.05122096486003574,0.04466944609886837,0.005360333531864205,0.01072066706372841,0.016081000595592615,0.005360333531864205,0.0273972602739726,0.011316259678379988,0.03156640857653365,0.029184038117927337,0.044073853484216795,0.03752233472304944,0.011316259678379988,0.039904705181655745,0.023823704586063133,0.05002977963073258,0.09112567004169149,0.03335318642048839,0.029779630732578916,0.1673615247170935,0.022632519356759976,0.16676593210244192,0.026801667659321026,0.05360333531864205,0.09172126265634306,0.11137581893984515,0.053007742703990474,0.1947587849910661,0.04705181655747469,0.08397855866587255,0.016081000595592615,0.023228111971411555,0.0273972602739726,0.038117927337701016,0.16676593210244192,0.038117927337701016,0.039309112567004166,0.033948779035139966
2002-08-05,0.0005213764337851929,0.014598540145985401,0.03128258602711158,0.0005213764337851929,0.014598540145985401,0.014077163712200209,0.026068821689259645,0.027632950990615225,0.0026068821689259644,0.0005213764337851929,0.011991657977059436,0.030761209593326382,0.016684045881126174,0.0364963503649635,0.016684045881126174,0.0364963503649635,0.014077163712200209,0.0072992700729927005,0.051094890510948905,0.026590198123044837,0.0010427528675703858,0.04692387904066736,0.020333680917622523,0.02502606882168926,0.004171011470281543,0.06986444212721585,0.025547445255474453,0.06308654848800835,0.049009384775808136,0.01981230448383733,0.009384775808133473,0.04953076120959333,0.072992700729927,0.02137643378519291,0.05787278415015641,0.020855057351407715,0.053180396246089674,0.04535974973931178,0.04275286757038582,0.006777893639207508,0.011470281543274244,0.013034410844629822,0.005735140771637122,0.020333680917622523,0.01251303441084463,0.03753910323253389,0.022940563086548488,0.040145985401459854,0.02346193952033368,0.009384775808133473,0.03910323253388947,0.020333680917622523,0.03597497393117831,0.10896767466110532,0.04535974973931178,0.026590198123044837,0.15849843587069865,0.026590198123044837,0.15172054223149115,0.027632950990615225,0.07038581856100104,0.09280500521376434,0.11105318039624609,0.05005213764337852,0.2127215849843587,0.04640250260688217,0.06986444212721585,0.010948905109489052,0.02502606882168926,0.029718456725755994,0.0516162669447341,0.19238790406673617,0.0364963503649635,0.04118873826903024,0.0364963503649635
2002-09-05,0.0005271481286241434,0.02214022140221402,0.030574591460200317,0.0015814443858724301,0.012651555086979441,0.0158144438587243,0.023721665788086453,0.02635740643120717,0.002635740643120717,0.0005271481286241434,0.010542962572482868,0.03900896151818661,0.02055877701634159,0.03742751713231418,0.0158144438587243,0.05904059040590406,0.0158144438587243,0.005271481286241434,0.04322614654717976,0.02214022140221402,0.0010542962572482868,0.060094886663152346,0.017923036373220874,0.023721665788086453,0.0031628887717448603,0.05904059040590406,0.0279388508170796,0.06958355297838692,0.045861887190300474,0.020031628887717447,0.011597258829731154,0.042698998418555616,0.07011070110701106,0.016341591987348445,0.06167633104902478,0.019504480759093307,0.05376910911966262,0.047443331576172906,0.04322614654717976,0.009488666315234581,0.012124406958355299,0.012651555086979441,0.006852925672113864,0.021085925144965736,0.01686874011597259,0.03637322087506589,0.02161307327358988,0.03690036900369004,0.02161307327358988,0.012651555086979441,0.03637322087506589,0.019504480759093307,0.025830258302583026,0.10384818133895625,0.04691618344754876,0.02161307327358988,0.16605166051660517,0.024248813916710597,0.158144438587243,0.030047443331576173,0.06694781233526621,0.08961518186610437,0.1117554032683184,0.05113336847654191,0.21349499209277806,0.04217185028993147,0.06273062730627306,0.009488666315234581,0.0279388508170796,0.0279388508170796,0.05376910911966262,0.1823932525039536,0.03584607274644175,0.043753294675803904,0.040063257775434895
2002-10-05,0.0005154639175257732,0.0288659793814433,0.029381443298969072,0.002061855670103093,0.01134020618556701,0.01958762886597938,0.023711340206185566,0.021649484536082474,0.003092783505154639,0.0005154639175257732,0.016494845360824743,0.04381443298969072,0.021649484536082474,0.029381443298969072,0.01804123711340206,0.0731958762886598,0.01443298969072165,0.006185567010309278,0.05309278350515464,0.020103092783505156,0.0015463917525773195,0.06701030927835051,0.016494845360824743,0.024742268041237112,0.006701030927835051,0.05154639175257732,0.026804123711340205,0.0711340206185567,0.04536082474226804,0.020618556701030927,0.013917525773195877,0.04639175257731959,0.07010309278350516,0.01804123711340206,0.060309278350515465,0.015979381443298968,0.05154639175257732,0.04742268041237113,0.032989690721649485,0.009278350515463918,0.013402061855670102,0.013402061855670102,0.008762886597938144,0.020618556701030927,0.020618556701030927,0.030927835051546393,0.024742268041237112,0.039690721649484534,0.01958762886597938,0.01288659793814433,0.04587628865979381,0.021649484536082474,0.026288659793814433,0.09845360824742268,0.04381443298969072,0.025257731958762887,0.17525773195876287,0.021649484536082474,0.1670103092783505,0.029381443298969072,0.06288659793814433,0.10206185567010309,0.10309278350515463,0.04896907216494845,0.1958762886597938,0.041752577319587626,0.0654639175257732,0.004639175257731959,0.030927835051546393,0.028350515463917526,0.05,0.16237113402061856,0.031958762886597936,0.041752577319587626,0.03556701030927835
2002-11-05,0.0005211047420531526,0.03647733194372069,0.02709744658676394,0.0020844189682126106,0.009900990099009901,0.021886399166232414,0.023970818134445022,0.020844189682126108,0.003126628452318916,0.0005211047420531526,0.018759770713913496,0.047420531526836895,0.018759770713913496,0.022928608650338717,0.01615424700364773,0.08546117769671704,0.014590932777488274,0.004689942678478374,0.05784262636789995,0.01771756122980719,0.0036477331943720686,0.07243355914538822,0.014590932777488274,0.02501302761855133,0.006774361646690985,0.05419489317352788,0.026576341844710787,0.0771235018238666,0.04585721730067743,0.022928608650338717,0.014590932777488274,0.04950495049504951,0.06670140698280354,0.018759770713913496,0.05784262636789995,0.015112037519541427,0.04637832204273059,0.04429390307451798,0.02553413236060448,0.010943199583116207,0.013027618551328817,0.01354872329338197,0.009900990099009901,0.016675351745700884,0.018759770713913496,0.03230849400729546,0.030224075039082855,0.04116727462219906,0.019801980198019802,0.014069828035435123,0.05002605523710266,0.022407503908285567,0.0286607608129234,0.09067222511724857,0.04116727462219906,0.030224075039082855,0.18342886920270973,0.020323084940072955,0.1750911933298593,0.027618551328817093,0.0594059405940594,0.10369984366857739,0.10943199583116206,0.044815007816571134,0.18759770713913496,0.044815007816571134,0.06409588327253778,0.004168837936425221,0.03595622720166754,0.030745179781136008,0.047941636268890045,0.136529442417926,0.022928608650338717,0.04116727462219906,0.03804064616988015
2002-12-06,0.0,0.04180064308681672,0.031511254019292605,0.0019292604501607716,0.00964630225080386,0.0180064308681672,0.01864951768488746,0.01157556270096463,0.003215434083601286,0.0019292604501607716,0.021864951768488745,0.05594855305466238,0.014790996784565916,0.021864951768488745,0.014790996784565916,0.10418006430868167,0.0180064308681672,0.0045016077170418,0.05852090032154341,0.02508038585209003,0.006430868167202572,0.08167202572347267,0.01607717041800643,0.02765273311897106,0.008360128617363344,0.047588424437299034,0.026366559485530548,0.08038585209003216,0.052733118971061095,0.02572347266881029,0.016720257234726688,0.04565916398713826,0.06881028938906752,0.02765273311897106,0.05980707395498392,0.013504823151125401,0.03987138263665595,0.052733118971061095,0.01864951768488746,0.01157556270096463,0.012218649517684888,0.02122186495176849,0.0090032154340836,0.017363344051446947,0.019935691318327974,0.021864951768488745,0.03987138263665595,0.036655948553054665,0.02508038585209003,0.01607717041800643,0.05209003215434083,0.028938906752411574,0.029581993569131833,0.05209003215434083,0.02508038585209003,0.03408360128617363,0.2077170418006431,0.013504823151125401,0.19742765273311896,0.028938906752411574,0.03279742765273312,0.1311897106109325,0.12347266881028938,0.047588424437299034,0.16334405144694533,0.03729903536977492,0.05980707395498392,0.002572347266881029,0.04630225080385852,0.029581993569131833,0.03729903536977492,0.08810289389067524,0.02508038585209003,0.04180064308681672,0.03922829581993569
